ds,yhat,yhat_lower,yhat_upper
2020-07-31,31.347182778236505,24.09685025926545,39.670595813513316
2020-08-01,31.42515410017677,24.11221541603356,39.49297730690286
2020-08-02,31.532180653245636,24.051851929882115,39.04730040378446
2020-08-03,31.35003887506659,23.48973268158614,39.167228195945384
2020-08-04,31.80975825324412,24.096189014802125,39.53167659814548
2020-08-05,31.69034169725787,23.91815180837544,39.52322532795851
2020-08-06,31.83699356070443,24.043115941245233,40.107663164673916
2020-08-07,31.454395413114582,23.625570740148614,38.96064810022398
2020-08-08,31.470487854272367,23.865649870331428,38.84922819274097
2020-08-09,31.518333350627085,23.744880572646213,39.08842560559499
2020-08-10,31.280880589303223,23.367388150506915,38.74726050361568
2020-08-11,31.690141343330126,23.758332742123724,39.81931978850698
2020-08-12,31.52589208358262,23.74459552327646,38.88586310555083
2020-08-13,31.633890117167397,23.541485685348242,39.4176427363835
2020-08-14,31.219144531359436,24.307298587573506,39.14169666963053
2020-08-15,31.209700206104554,23.646565274990323,38.43304613357336
2020-08-16,31.23850963821175,23.728796232639066,38.41316968539164
2020-08-17,30.988212639165564,23.226452902655375,38.429635784619734
2020-08-18,31.390334282307293,24.31465151032215,39.24941902807444
2020-08-19,31.22401256623289,23.504912285208665,39.00136921498277
2020-08-20,31.334244639495413,23.249663583277506,38.64707783715762
2020-08-21,30.925190859930932,23.21784199258514,39.12330187733105
2020-08-22,30.92399383977656,23.61631871959821,38.12855779988146
2020-08-23,30.96268607531236,22.936317921320143,38.46719667425617
2020-08-24,30.72300506711015,22.138906809814628,38.64797493578405
2020-08-25,31.13562517806301,23.37294740179183,38.934691479369825
2020-08-26,30.97891661507783,23.356565600440362,38.67995112645463
2020-08-27,31.097219417750797,23.25427339234832,38.57030031873722
2020-08-28,30.69417084754718,22.68275565328465,38.14587919240939
2020-08-29,30.696542622305603,22.897788245796114,38.62988756248524
2020-08-30,30.73616104301318,23.13281415483033,38.031708848405216
2020-08-31,30.49472855090227,23.393788177120555,37.80943150402285
2020-09-01,30.90305578618515,22.808412818057427,38.21955097966382
2020-09-02,30.739814555291645,23.48621940938823,38.42278900649134
2020-09-03,30.84979980664259,23.255828714293994,38.58718321378062
2020-09-04,30.43723941365442,22.337721011541362,37.7170432621529
2020-09-05,30.42960879100967,22.81474568761481,38.05361509935808
2020-09-06,30.459524130302135,22.27761332554801,38.194993008192974
2020-09-07,30.209533667802486,22.39992407276578,37.50865161199338
2020-09-08,30.611317039069412,23.42096410269062,38.42417602951106
2020-09-09,30.444404189761965,22.543726559598912,38.34015950044375
2020-09-10,30.55440305181625,22.79288834888446,38.408445154561825
2020-09-11,30.146275905952628,22.32001903178335,37.87592031810651
2020-09-12,30.148122557815235,22.365301897721345,37.81633479210412
2020-09-13,30.19304516064238,22.79327731376419,37.82552416894993
2020-09-14,29.963915057526282,22.425141700123866,37.43114386570259
2020-09-15,30.39255254251069,23.051110595957542,38.63527741138453
2020-09-16,30.258431712350323,22.41655521062262,37.60385332446899
2020-09-17,30.40690015670611,22.65397039865012,38.12493108994778
2020-09-18,30.042453765253672,22.507425760455174,37.73801781227229
2020-09-19,30.09252494358036,22.900616872106628,37.6395077560757
2020-09-20,30.18935903615197,22.747815781404416,37.9212026484641
2020-09-21,30.01479909529744,22.622314268500443,38.0735911631548
2020-09-22,30.499489467248182,22.66861168427537,38.262875918310414
2020-09-23,30.421609756098405,23.077755388664283,37.66251599178288
2020-09-24,30.625128136305587,22.3828745212397,38.5071512593066
2020-09-25,30.31311337050742,22.647524836150577,38.30761423556702
2020-09-26,30.411562784164904,22.576247690392407,37.85794833109675
2020-09-27,30.551319865879652,22.856024720865157,38.299336705353355
2020-09-28,30.41290044603143,22.494240515180397,38.42856491753271
2020-09-29,30.92573671574896,23.471065342956777,38.948625777663324
2020-09-30,30.86694945032931,23.177806350518054,38.3283664764714
2020-10-01,31.079636257972588,23.41738896957556,38.618868139072774
2020-10-02,30.766214141557757,22.99813939310172,38.710364153609426
2020-10-03,30.85227266812281,22.81818442107513,38.62565727789961
2020-10-04,30.968510598722524,23.155082772719904,38.20054236268218
2020-10-05,30.795574280394426,23.004725446388925,38.165160536099236
2020-10-06,31.26330659671338,24.31238074714559,39.20652382079005
2020-10-07,31.1495165755308,23.26943204616552,38.632077085484134
2020-10-08,31.298257418768443,24.061915725375805,39.24375901299597
2020-10-09,30.913151398633865,23.364013513853454,38.49800930658304
2020-10-10,30.921218281623354,23.745557155334968,39.02248986052629
2020-10-11,30.95478070108969,23.353401042551706,38.603225743712834
2020-10-12,30.69626553529755,23.011579146453133,38.98329679935696
2020-10-13,31.077411009916837,23.461472730046044,39.200690601382654
2020-10-14,30.877990688957123,23.679711951460284,38.88777524679118
2020-10-15,30.944043298560768,23.616773636965902,38.64420959234126
2020-10-16,30.481148090221293,22.535344941749784,37.98513959289614
2020-10-17,30.41820371293389,22.687497277010962,37.877835149841886
2020-10-18,30.389285340006964,22.97774642190641,38.01288380117495
2020-10-19,30.07840040170773,22.7992777745708,37.842939951761394
2020-10-20,30.41865388162245,22.973310038639035,38.1546681024683
2020-10-21,30.19093548334981,22.01539067526761,37.55679064594821
2020-10-22,30.24211862876663,22.324531617597405,37.27252573207278
2020-10-23,29.778311856448006,21.88776016170503,37.63304663701363
2020-10-24,29.72862127501473,22.472739253255384,37.655929046268646
2020-10-25,29.72699929966275,22.220560594667667,37.414353578815906
2020-10-26,29.457000300069076,21.97374010479761,36.840990130977744
2020-10-27,29.850954169818145,22.223482156402323,38.32822022047027
2020-10-28,29.688669956100497,23.103097362175514,37.55574701332132
2020-10-29,29.815659124663405,22.303245433712256,37.45621169479999
2020-10-30,29.436418434233865,21.67872853086421,37.388211501049206
2020-10-31,29.478230288413293,21.89680184673779,37.46600437755838
2020-11-01,29.573054834998313,21.742246004158076,37.052328729979514
2020-11-02,29.402333336740497,22.22212623729295,37.706386061881844
2020-11-03,29.896212603113188,22.411740025105296,37.320086982741444
2020-11-04,29.832301317707145,22.34696796388133,37.06035606423337
2020-11-05,30.0539464833703,22.40713186200056,37.70986420820066
2020-11-06,29.76356859404521,22.372336294349207,37.16023062101796
2020-11-07,29.886512060129863,22.26605185498244,37.579149656041075
2020-11-08,30.05298387600566,22.134949190619,37.469457293776195
2020-11-09,29.94289886635605,22.089357107101197,37.26840071401403
2020-11-10,30.485140238978058,23.033223488497494,38.1687944654031
2020-11-11,30.456345370074672,23.394378429955445,38.361980710230334
2020-11-12,30.69920431272094,22.999269432369367,38.042664652036095
2020-11-13,30.415809101943555,22.37593236845151,37.90781347269102
2020-11-14,30.53151005712139,22.756643092857402,38.434694504530064
2020-11-15,30.676851961427406,22.90311607078246,38.350506276361095
2020-11-16,30.53240856505173,22.945302028142503,38.04912132274296
2020-11-17,31.02802446493649,23.016951267264282,38.39807880638364
2020-11-18,30.94157481720213,23.15030047790588,38.705857838660556
2020-11-19,31.117231092846477,23.19766944238783,38.481570699795505
2020-11-20,30.758771839520215,22.994572050589884,38.09141862878665
2020-11-21,30.79339568399673,23.143440667923954,38.398126666260076
2020-11-22,30.853610605083624,22.77552920795927,38.18084391111023
2020-11-23,30.62201915831218,23.01718518961937,37.94480499424874
2020-11-24,31.030509990810103,23.330690365186243,38.804354101656344
2020-11-25,30.8589674047237,23.030141357087494,38.23667209299223
2020-11-26,30.95348846356512,22.647808339110377,38.557690099268456
2020-11-27,30.519647835798715,22.60471140511906,38.244212572894405
2020-11-28,30.486268757172166,22.79937958492423,37.59324464217397
2020-11-29,30.487275174129728,23.010187545880306,38.2404660387983
2020-11-30,30.20644564160251,22.914387834618687,37.94701021325101
2020-12-01,30.576580042696946,23.055193733438102,38.46121547758744
2020-12-02,30.378191437200815,23.214840186004526,38.33817827389643
2020-12-03,30.45771288889462,22.51842000753947,38.0491272579968
2020-12-04,30.020759621261668,22.399314800058654,37.46114545925039
2020-12-05,29.99590483657967,21.78244788123989,37.28516211498073
2020-12-06,30.01654401609807,22.777236385714648,37.84554848156521
2020-12-07,29.76566784104784,22.384938697273025,36.946444516311175
2020-12-08,30.175054193720285,22.516828758641662,37.78486853784721
2020-12-09,30.02399078122195,22.795458627467927,37.33004692861544
2020-12-10,30.157517334351034,22.405169147043843,38.4146567511743
2020-12-11,29.779726726382666,21.939229715303007,37.880440124459945
2020-12-12,29.817582263411104,22.65078177201649,37.92116328543175
2020-12-13,29.90282483096999,22.678694653303587,36.97216926327272
2020-12-14,29.716788895204704,22.023177652517845,37.05287174902865
2020-12-15,30.189636669509934,22.360408732687755,37.76198535236709
2020-12-16,30.099120913831694,21.891264848546967,37.379185216505086
2020-12-17,30.28886429587359,22.65793907785855,37.41358462053228
2020-12-18,29.961693743988587,22.478263892559404,37.229053864029396
2020-12-19,30.04348624966692,21.955628440621542,38.60900426148891
2020-12-20,30.165099154164036,22.355416314933393,37.97370011301678
2020-12-21,30.00720341612093,22.777179475348223,38.408976857694604
2020-12-22,30.49952885857674,22.830540374885764,37.892256007933184
2020-12-23,30.419631695376466,22.36192945564658,38.06390210680784
2020-12-24,30.61117229447263,23.182188466125897,38.54344232213408
2020-12-25,30.2772417980933,21.96192981597737,37.64388533713965
2020-12-26,30.344194410958007,23.109568197267578,37.24122773899117
2020-12-27,30.44355889315321,22.49816380273357,37.98833979306196
2020-12-28,30.256848388489093,22.71779542341641,37.42066548544269
2020-12-29,30.714778332424636,22.884302173141467,38.31091985365684
2020-12-30,30.59600357412005,23.11214536840489,38.19557049002165
2020-12-31,30.745363568528514,22.860776598722744,38.26795669356288
2021-01-01,30.367175194615356,23.066091820731938,38.27021543612889
2021-01-02,30.389030957984186,22.80779403461025,38.11881590551026
2021-01-03,30.443677046007718,22.435958022538415,38.07563484868478
2021-01-04,30.213791256830923,22.044641298528138,37.758897311610085
2021-01-05,30.63117137199294,23.14094646399366,37.75852978843184
2021-01-06,30.475445846565076,22.630834068377425,38.37919849215314
2021-01-07,30.59229630728729,22.868527645756934,38.2799347657574
2021-01-08,30.18673192923995,22.71968842969895,38.59217888057438
2021-01-09,30.186873832370235,22.393958350485626,38.116965012650674
2021-01-10,30.22582421003321,21.988441276384233,38.30435303382947
2021-01-11,29.986440312758763,22.301355582021717,37.788780488762555
2021-01-12,30.400523817367688,22.67113093205724,38.81548784756686
2021-01-13,30.24753727904144,22.86393359099828,37.57768421168483
2021-01-14,30.372836852545255,22.88777230940783,37.61145594036442
2021-01-15,29.98096093285366,22.17841613764445,38.130807093898774
2021-01-16,29.999432335309283,22.361704643837943,38.09429431100276
2021-01-17,30.0606481230987,21.648241671607554,37.62018365172956
2021-01-18,29.846676537093156,21.89665237937762,37.19778196832321
2021-01-19,30.288470847270368,22.437107837129783,37.77813143119311
2021-01-20,30.164611091228917,22.86206392582598,37.50848054566162
2021-01-21,30.319562154297003,22.537980412929834,37.90998744986679
2021-01-22,29.956987131305045,22.115613855360493,37.70587161014817
2021-01-23,30.003572921275694,22.277050481742958,37.87203527779607
2021-01-24,30.090941553324882,22.56372244470816,37.96198269105032
2021-01-25,29.900466164580234,22.177536178720757,37.84328362681394
2021-01-26,30.362501003414593,22.614993773149152,37.38592488302265
2021-01-27,30.255136076199015,23.013681220888092,38.02186146771568
2021-01-28,30.42246465021048,22.904101296667946,38.05712396382498
2021-01-29,30.06790241998059,22.513016492918826,37.10590624459946
2021-01-30,30.118015264911538,22.42983281453739,37.33406407566603
2021-01-31,30.204429179254127,21.74485081091501,37.660010528546195
2021-02-01,30.0086414782044,21.81977265545409,37.04646816056671
2021-02-02,30.46124292745788,22.396546771600423,37.93928564334112
2021-02-03,30.340661768158657,22.077366959536402,38.49325771530686
2021-02-04,30.49141826969439,22.79550289782579,38.82185231550163
2021-02-05,30.11742908852068,22.574637627316662,38.23489245355076
2021-02-06,30.145818866488217,22.687072035931173,38.22981349306461
2021-02-07,30.208813173602092,22.461448961914517,37.781359428269695
2021-02-08,29.988532424041285,22.824681429825038,37.95893986078896
2021-02-09,30.41619692819806,22.797112218705546,38.08274788946664
2021-02-10,30.27085450811023,22.28358207181299,38.35462449191415
2021-02-11,30.39761979496109,22.628125259824117,37.90406535460296
2021-02-12,30.00096481834465,22.181780207649116,37.63189585509732
2021-02-13,30.008518661432177,22.346117062453814,38.236342547430716
2021-02-14,30.052950525508138,22.272333843017886,37.919329729967146
2021-02-15,29.816755999284677,22.05365955806367,37.281202846014324
2021-02-16,30.231456778415993,22.01817832037597,38.131301959638726
2021-02-17,30.076325296949765,22.366866028762594,38.01222590673998
2021-02-18,30.19662327459897,22.472929021788282,38.08415515863482
2021-02-19,29.796893704751092,22.529159671573712,37.20409348511401
2021-02-20,29.80476383701554,22.026641632146383,36.882149906852824
2021-02-21,29.85283325551397,21.999904512155204,38.06891623820259
2021-02-22,29.623466560576073,22.32585816787158,37.23774765918823
2021-02-23,30.04800058290052,23.158562085260012,38.162799322943
2021-02-24,29.905477259763956,22.29884750849548,37.61728813896049
2021-02-25,30.04089084168617,22.293649059165098,37.84700245894665
2021-02-26,29.658488628298436,21.711128693839655,37.51501528880238
2021-02-27,29.685582481764577,21.914140154546264,37.70461177807127
2021-02-28,29.754444944809396,21.485501208986843,37.36174366447635
2021-03-01,29.547109237055054,21.970347583384022,36.95983435068542
2021-03-02,29.994582872116617,22.9330350529743,37.80413047389782
2021-03-03,29.875585890846473,21.820683252688262,37.913239931148496
2021-03-04,30.034802300466964,22.028047054424967,38.21641969888192
2021-03-05,29.676183895710082,22.39470358123618,36.961933874855355
2021-03-06,29.726763742422037,21.768341668208834,37.13297969025417
2021-03-07,29.818553233779117,22.0579112347459,37.21111957609568
2021-03-08,29.633342121318965,21.517344970438707,37.30741454388358
2021-03-09,30.1019114298656,22.631744586285688,38.12859217602536
2021-03-10,30.00277044770996,21.812993585261403,37.06115128248164
2021-03-11,30.18040659721776,21.90322814397918,37.291522952936006
2021-03-12,29.838587586405417,21.824131041193287,37.769487275629935
2021-03-13,29.904173344433097,22.71629862592247,37.52735173546066
2021-03-14,30.009011861128705,22.12834292557393,37.92526049251351
2021-03-15,29.834738519835845,21.858991354768058,37.60924824186593
2021-03-16,30.311988987868062,22.223321021216716,38.28382821736215
2021-03-17,30.219136971129593,22.59287550115264,38.65951262498277
2021-03-18,30.400545707033036,22.893835890817122,37.72561966873395
2021-03-19,30.05987261452748,21.911095723399733,37.33623912286494
2021-03-20,30.123884569393347,22.44611150095362,37.657403097380104
2021-03-21,30.224357836808263,22.502081346402722,37.87708974491334
2021-03-22,30.042882111198576,22.138295301025657,37.34559424030762
2021-03-23,30.51007854128869,21.652418425113538,38.35946145235849
2021-03-24,30.404342819838988,22.68056404078588,37.83729758303672
2021-03-25,30.570101952548246,23.478486826619836,38.147271531622664
2021-03-26,30.211123842379614,22.518098252497108,37.9227324981991
2021-03-27,30.254336863138764,22.479975190009142,37.96555558954125
2021-03-28,30.33173316000098,23.10036663368922,37.704059943646186
2021-03-29,30.125174845191385,22.673162814569036,37.68197412639412
2021-03-30,30.5656127096915,22.912967624654716,37.97333795719434
2021-03-31,30.431828310284487,22.57937360496593,37.772130788752754
2021-04-01,30.568687874035334,22.887532172013245,38.574605149111
2021-04-02,30.18044704175694,22.57974124640193,37.649095725156194
2021-04-03,30.19456357522113,22.578840381813425,37.75766241279011
2021-04-04,30.24359178842013,22.72127546071194,37.935892932981034
2021-04-05,30.009977968952864,22.856180548182397,37.91240095386324
2021-04-06,30.42526658478571,23.255987871515465,38.612778532740975
2021-04-07,30.26882838479301,22.812750629649514,37.668676593671925
2021-04-08,30.38609915497731,23.21006146358057,38.33351716057728
2021-04-09,29.98186853540001,21.999430770327717,37.270963295973765
2021-04-10,29.98407645921539,22.56879390524253,37.78978273533364
2021-04-11,30.025691455789698,22.203119135664746,38.19283854775802
2021-04-12,29.78949059078868,21.978147049978357,37.36467392746883
2021-04-13,30.207251361244484,22.44277581404821,37.76541523357006
2021-04-14,30.058467172686687,22.521380447707823,37.694386406721065
2021-04-15,30.18857565876649,22.748333719007707,37.60238392672939
2021-04-16,29.802239709485562,21.45948106034274,38.265584646391886
2021-04-17,29.827139177324895,22.406008556603854,37.53189437124807
2021-04-18,29.89584783873448,21.989312693063077,37.586152528377156
2021-04-19,29.69061563880283,22.17991617905609,37.77028207032185
2021-04-20,30.14256669336905,22.29953726819572,37.729828693383155
2021-04-21,30.030424727199453,21.581404590324542,37.29225083239982
2021-04-22,30.198755147717748,22.353871419073716,37.84273537512221
2021-04-23,29.851263443618162,21.76700483824721,37.54613603672468
2021-04-24,29.914607585053954,22.311256359668352,37.77802391427325
2021-04-25,30.020298597935017,22.351154365425508,37.41302611269093
2021-04-26,29.849508830092116,21.507429040694838,37.09735107412608
2021-04-27,30.332297778794356,22.676307693751266,37.74342989710454
2021-04-28,30.24636647270019,22.847609227507277,37.803817512468456
2021-04-29,30.43532885811561,22.259238811786474,38.60167331671891
2021-04-30,30.10203908443258,23.003469371173313,37.68300669022413
2021-05-01,30.172431547595906,22.769802897029553,37.891155747492796
2021-05-02,30.27744704543792,22.46383319321319,37.80623408400689
2021-05-03,30.09786376693526,22.017128768043758,37.52835773487746
2021-05-04,30.563542235578353,22.883267117465035,38.4009511550547
2021-05-05,30.452194520493304,22.648896805697312,38.42421250994903
2021-05-06,30.60766557727016,22.770534154744542,38.10225853370865
2021-05-07,30.23326513711962,22.252689189951806,37.65713477688104
2021-05-08,30.255606655896074,22.40459502009813,38.35959368924674
2021-05-09,30.306526472826032,22.99610476731226,38.59805872606067
2021-05-10,30.067901850738927,22.08925031358953,38.12654358257819
2021-05-11,30.470877128285817,22.893215285088935,38.31540869113536
2021-05-12,30.29460857048727,23.002251083472068,37.7198656332896
2021-05-13,30.38451621266207,22.45907597427999,37.69786076643208
2021-05-14,29.94558170270614,22.165370707004403,38.55903505703402
2021-05-15,29.906149381576494,22.13125548807665,37.936409913898096
2021-05-16,29.899804606337767,21.879752797753607,37.66348955689834
2021-05-17,29.610148948742864,22.25102851239355,37.50566582992587
2021-05-18,29.969982544398373,22.74214769361967,37.38903844751374
2021-05-19,29.76000528098339,22.182980401769537,37.37810616822817
2021-05-20,29.82702625180955,22.229102197754052,37.68096556037448
2021-05-21,29.37722161039673,21.087810684084104,37.15634340539469
2021-05-22,29.339899165534604,21.500683455855658,37.10804659421851
2021-05-23,29.349344759473485,21.951865718350053,36.77089674124013
2021-05-24,29.08957100966955,21.20360899581864,37.3629757064219
2021-05-25,29.493479518429062,21.732322529852784,37.751197282125865
2021-05-26,29.34154892493631,21.13962364875632,36.46460369386959
2021-05-27,29.480038747269507,21.922106215124707,37.3944317810692
2021-05-28,29.114249489111714,21.317570609321677,36.350520402824635
2021-05-29,29.172297494435426,21.3421510832049,37.349017882643224
2021-05-30,29.286979533413223,21.5910535068171,37.304777226209566
2021-05-31,29.140547434852813,21.42196261542515,36.779268765264774
2021-06-01,29.663903401405545,22.481080950191778,36.95232599874274
2021-06-02,29.635327719431185,22.218262997161062,37.4112578159781
2021-06-03,29.898727967723296,22.00525035875946,37.40815409125736
2021-06-04,29.656949194408796,21.95532365715833,37.25035344211739
2021-06-05,29.83560240135433,22.2845703340088,37.73455607089145
2021-06-06,30.06499699408287,23.20754171172751,37.43006792823089
2021-06-07,30.024936528890883,22.12029458138345,37.60039036747391
2021-06-08,30.644006308766706,22.955920393576232,38.40057977047908
2021-06-09,30.698343849800136,23.014112352175975,38.75822689960486
2021-06-10,31.029939602246646,23.329677936854917,38.36858388890576
2021-06-11,30.83999415769349,22.670354646218538,38.44729561483927
2021-06-12,31.052788068541595,23.378654968216424,38.711948825862606
2021-06-13,31.29763692267479,23.531975512403054,38.84707013248297
2021-06-14,31.253749725268243,23.881340226990375,38.492956322151116
2021-06-15,31.849499097061813,24.431333920234895,39.26844867669962
2021-06-16,31.861213066791308,23.81796688701559,39.723765166688324
2021-06-17,32.13147587256559,24.461846189665746,39.79007021933377
2021-06-18,31.862475843087726,24.3347876094328,39.66475706712111
2021-06-19,31.97985662967264,24.661619661150617,39.84083533841122
2021-06-20,32.1146448098405,24.85511278424299,39.636096234406764
2021-06-21,31.948072517685393,24.38701778417395,39.41727208787857
2021-06-22,32.41080442493976,24.846915995348777,40.59410630664602
2021-06-23,32.28167985688113,24.360993684358146,40.395725932327196
2021-06-24,32.40595863135855,24.328130052784786,40.149831265605506
2021-06-25,31.98861000315599,24.58407027400902,39.88807400386265
2021-06-26,31.95810240063547,24.412671960359766,39.20954243152663
2021-06-27,31.94826846020895,24.311618795436345,39.993805839999006
2021-06-28,31.64306552934304,23.782679420117343,38.97332428677648
2021-06-29,31.975742469353904,23.489912634650253,39.88163643748854
2021-06-30,31.727525002511754,23.804222685779642,39.67978667518198
2021-07-01,31.745809567330696,23.80579609796689,39.27459906477157
2021-07-02,31.237406319561064,23.02634452254739,38.82504104759766
2021-07-03,31.1322900683351,23.626525501923172,38.74929304203612
2021-07-04,31.065434574162555,22.99642113802902,38.78070738304338
2021-07-05,30.721551095568962,23.307116836730813,37.916373751107436
2021-07-06,31.03424250831708,23.94917215079158,38.425794994870905
2021-07-07,30.784685498432253,23.498513720117465,38.312020181614315
2021-07-08,30.81983080763469,23.36230097221509,38.90144227472341
2021-07-09,30.345661941430215,22.51118364969062,38.13050560947639
2021-07-10,30.2909706668537,22.719765702692353,37.848452560987546
2021-07-11,30.289224041654286,22.295989499573533,38.63413329250845
2021-07-12,30.023342973225034,22.288410632949077,37.60313615452691
2021-07-13,30.424902563123435,22.593063640528037,37.87892355965123
2021-07-14,30.272865519735845,22.17651092509882,37.83917349363034
2021-07-15,30.411837281033375,23.073760306396085,38.52702604645746
2021-07-16,30.04538183902388,21.977892233983912,37.820680671964276
2021-07-17,30.099855129991642,22.102409020594656,37.45475361975397
2021-07-18,30.206329264180244,22.19907901778536,38.104486445307785
2021-07-19,30.045426158594076,22.349326356053442,37.698683213674784
2021-07-20,30.54656946554085,23.047004727543715,38.46537288455603
2021-07-21,30.48676482320672,23.177455769787485,38.926051697592605
2021-07-22,30.70889595352733,22.638728755307916,38.33142358571497
2021-07-23,30.41507465039117,23.05943195135027,38.157807934627684
2021-07-24,30.530500765701362,23.042982135862616,38.131421615487014
2021-07-25,30.68540492084635,23.069576920069206,38.742259118606576
2021-07-26,30.559892184229316,22.931387773464504,38.17018515582294
2021-07-27,31.08319551395091,23.637880328737054,38.51378640561307
2021-07-28,31.032449128001794,22.679984964308847,38.99390983299228
2021-07-29,31.250969686747943,23.772166219305188,38.50579401735372
2021-07-30,30.941583901290905,23.170515192839765,38.27596185674703
2021-07-31,31.030459438934606,23.83711809597331,39.04385971055474
2021-08-01,31.14901278680393,23.504619733168077,38.564653389746
2021-08-02,30.97871338992585,23.528952160441577,38.81785052012653
2021-08-03,31.450294049151843,23.771201862659492,39.15872559632995
2021-08-04,31.342841750429923,23.031657906947952,39.605502805590326
2021-08-05,31.50094438094322,23.738978406646115,39.633268645107165
2021-08-06,31.129060716413726,23.115333047794405,38.27827358583102
2021-08-07,31.154944359316968,23.145724883157868,39.0827333498498
2021-08-08,31.21151022538486,23.362069277167674,38.99237348438453
2021-08-09,30.981601250361148,23.66888153177901,38.0609588226613
2021-08-10,31.39716627255302,23.49057544849889,39.27247010478149
2021-08-11,31.237961328319056,23.58556281644636,38.97184294916861
2021-08-12,31.34976418107807,23.755327878463262,38.97713117974927
2021-08-13,30.93764244137145,23.14188557278413,38.797300840508065
2021-08-14,30.929733654264222,23.120559031446852,38.49279243238772
2021-08-15,30.95911224171786,23.076906656191557,38.91741554751856
2021-08-16,30.70856353290256,23.02258979403435,38.95836103227631
2021-08-17,31.109775452462465,23.29573640635012,38.74639027746509
2021-08-18,30.94205953184916,22.931739085035094,38.561689108580126
2021-08-19,31.050590324551077,23.818945491209924,38.80240079412096
2021-08-20,30.63970269893543,22.67383271934639,37.97108106327768
2021-08-21,30.636704384630892,23.41434925567917,38.165020274668755
2021-08-22,30.67377757408427,23.521871251697526,38.00019536627908
2021-08-23,30.43278867369363,22.75442167370693,37.792706971105865
2021-08-24,30.8445156178165,23.44339120883256,38.71022036517319
2021-08-25,30.68740327075846,22.978006309706807,37.64210922172814
2021-08-26,30.805834908222206,22.688306227274236,38.37585906092143
2021-08-27,30.403458245710574,22.952211470071507,38.779521794147925
2021-08-28,30.407022496475033,22.324341138818312,38.036304330541924
2021-08-29,30.448299506373477,23.24891388526266,38.2148530828287
2021-08-30,30.208907467036763,22.503326914938526,38.10125750990307
2021-08-31,30.619546205926575,22.423234341169607,37.76124102847629
2021-09-01,30.45875435378549,22.708428560304576,37.606746072984706
2021-09-02,30.5711763526985,22.668799819493557,38.23357448663703
2021-09-03,30.160877940391643,22.356649040440136,37.856387103859795
2021-09-04,30.155166952451943,21.964115724257656,38.42232153496338
2021-09-05,30.186493028482328,22.560085323054693,37.17333470637897
2021-09-06,29.937245425239112,23.021213738610175,37.995310523973366
2021-09-07,30.338958778454273,22.96914366352343,37.66158943918194
2021-09-08,30.171038072819307,22.344865041296025,38.02485299398868
2021-09-09,30.278991828963786,22.303159608279366,37.86319226072004
2021-09-10,29.86771324367283,21.88410515054066,38.04464037160181
2021-09-11,29.865267247181375,22.113788288902487,37.46164426595233
2021-09-12,29.904758173295477,21.537881560135876,37.695647371761595
2021-09-13,29.669098308812703,22.138097183331716,36.96116387067064
2021-09-14,30.090188148815255,22.272927799053218,37.7981134522046
2021-09-15,29.94762049332808,22.660059717243715,37.7733003272743
2021-09-16,30.08689813439032,22.232596711092164,38.03543393917784
2021-09-17,29.71270545119557,21.99308258994266,36.849519054179694
2021-09-18,29.752692281223226,21.701843227877387,37.59564672149868
2021-09-19,29.839344976741405,22.008575470316895,37.57603250901295
2021-09-20,29.65476492859644,21.720846357121083,37.35454925409992
2021-09-21,30.129865199330517,22.336408559168138,38.002396365353455
2021-09-22,30.043097020607966,22.870375084338995,38.00514055394711
2021-09-23,30.238695337380996,22.651332551833782,37.213204175080875
2021-09-24,29.91998297897846,22.17715094653606,37.4796183877089
2021-09-25,30.01319093722399,22.16087984266033,38.05170882460283
2021-09-26,30.149368647611144,22.92920437222078,38.12780912290725
2021-09-27,30.009203445371796,22.138480166397656,38.06694932046059
2021-09-28,30.522258663204692,22.46219888789746,38.518497139350984
2021-09-29,30.465740919104277,22.341385369321365,38.12205000570795
2021-09-30,30.682784573558788,22.825299209575764,38.00126850740848
2021-10-01,30.376265301186127,22.635707022621048,37.7488936725975
2021-10-02,30.471231516760632,22.524587154559647,38.012327222553495
2021-10-03,30.598261859702045,23.096119835683805,38.227024449717234
2021-10-04,30.43783175926546,22.335846818834877,38.14444012885769
2021-10-05,30.919565500868437,23.207986370580755,38.60599820621996
2021-10-06,30.821010298815846,22.484547592519984,38.32342467442161
2021-10-07,30.98592003818625,23.34740248614009,38.61463156554058
2021-10-08,30.617586992391075,22.43328154955442,38.691208047814584
2021-10-09,30.64267800773736,22.882217608498532,37.9945056539335
2021-10-10,30.693148378097582,23.354567576895235,38.44102105425294
2021-10-11,30.45105224656249,23.24908660067385,37.977855230242234
2021-10-12,30.84775901666716,23.377886728126846,39.027803798654844
2021-10-13,30.662686690842126,22.680146067056384,37.99606265725431
2021-10-14,30.74154083103091,22.96461077922628,38.88725042131138
2021-10-15,30.289598601891427,22.717201885738135,37.75828906583722
2021-10-16,30.235495632344442,22.8938855302527,37.927294728109594
2021-10-17,30.21309021967904,22.314370406394207,37.613527259339925
2021-10-18,29.906225035244088,22.18568877344302,37.20043865194676
2021-10-19,30.24789712122158,22.772851942935517,37.647738628109884
2021-10-20,30.01894835181434,22.24622494237936,37.91385731387457
2021-10-21,30.06626622336996,22.033756268516445,37.90172882328303
2021-10-22,29.596035485057566,21.852158908218037,37.35668574349308
2021-10-23,29.537499249232145,21.954005603407207,37.481040278696604
2021-10-24,29.524804836048645,22.110045500688212,37.16786916454112
